time_mock,HotOil_Evap_in_T,HotOil_Mdot
1863,114.662,1.24356
1863.2,114.671,1.24357
1863.2,114.671,1.24357
1864,114.71,1.24364
1864,114.71,1.24364
1864.2,114.72,1.24366
1864.2,114.72,1.24366
1865,114.758,1.24373
1865,114.758,1.24373
1865.2,114.768,1.24374
1865.2,114.768,1.24374
1866,114.807,1.24381
1866,114.807,1.24381
1866.2,114.816,1.24383
1866.2,114.816,1.24383
1867,114.855,1.24389
1867,114.855,1.24389
1867.2,114.864,1.24391
1867.2,114.864,1.24391
1868,114.903,1.24398
1868,114.903,1.24398
1868.2,114.913,1.244
1868.2,114.913,1.244
1869,114.951,1.24406
1869,114.951,1.24406
1869.2,114.961,1.24408
1869.2,114.961,1.24408
1870,115,1.24415
1870,115,1.24415
1870.2,115.009,1.24416
1870.2,115.009,1.24416
1871,115.048,1.24423
1871,115.048,1.24423
1871.2,115.058,1.24425
1871.2,115.058,1.24425
1872,115.096,1.24432
1872,115.096,1.24432
1872.2,115.106,1.24433
1872.2,115.106,1.24433
1873,115.145,1.2444
1873,115.145,1.2444
1873.2,115.154,1.24442
1873.2,115.154,1.24442
1874,115.193,1.24449
1874,115.193,1.24449
1874.2,115.203,1.2445
1874.2,115.203,1.2445
1875,115.241,1.24457
1875,115.241,1.24457
1875.2,115.251,1.24459
1875.2,115.251,1.24459
1876,115.29,1.24465
1876,115.29,1.24465
1876.2,115.299,1.24467
1876.2,115.299,1.24467
1877,115.338,1.24474
1877,115.338,1.24474
1877.2,115.347,1.24476
1877.2,115.347,1.24476
1878,115.386,1.24482
1878,115.386,1.24482
1878.2,115.396,1.24484
1878.2,115.396,1.24484
1879,115.434,1.24491
1879,115.434,1.24491
1879.2,115.444,1.24493
1879.2,115.444,1.24493
1880,115.483,1.24499
1880,115.483,1.24499
1880.2,115.492,1.24501
1880.2,115.492,1.24501
1881,115.531,1.24508
1881,115.531,1.24508
1881.2,115.541,1.24509
1881.2,115.541,1.24509
1882,115.579,1.24516
1882,115.579,1.24516
1882.2,115.589,1.24518
1882.2,115.589,1.24518
1883,115.628,1.24525
1883,115.628,1.24525
1883.2,115.637,1.24526
1883.2,115.637,1.24526
1884,115.676,1.24533
1884,115.676,1.24533
1884.2,115.686,1.24535
1884.2,115.686,1.24535
1885,115.724,1.24542
1885,115.724,1.24542
1885.2,115.734,1.24543
1885.2,115.734,1.24543
1886,115.773,1.2455
1886,115.773,1.2455
1886.2,115.782,1.24552
1886.2,115.782,1.24552
1887,115.821,1.24558
1887,115.821,1.24558
1887.2,115.83,1.2456
1887.2,115.83,1.2456
1888,115.869,1.24567
1888,115.869,1.24567
1888.2,115.879,1.24569
1888.2,115.879,1.24569
1889,115.917,1.24575
1889,115.917,1.24575
1889.2,115.927,1.24577
1889.2,115.927,1.24577
1890,115.966,1.24584
1890,115.966,1.24584
1890.2,115.975,1.24585
1890.2,115.975,1.24585
1891,116.014,1.24592
1891,116.014,1.24592
1891.2,116.024,1.24594
1891.2,116.024,1.24594
1892,116.062,1.24601
1892,116.062,1.24601
1892.2,116.072,1.24602
1892.2,116.072,1.24602
1893,116.111,1.24609
1893,116.111,1.24609
1893.2,116.12,1.24611
1893.2,116.12,1.24611
1894,116.159,1.24618
1894,116.159,1.24618
1894.2,116.169,1.24619
1894.2,116.169,1.24619
1895,116.207,1.24626
1895,116.207,1.24626
1895.2,116.217,1.24628
1895.2,116.217,1.24628
1896,116.256,1.24634
1896,116.256,1.24634
1896.2,116.265,1.24636
1896.2,116.265,1.24636
1897,116.304,1.24643
1897,116.304,1.24643
1897.2,116.313,1.24645
1897.2,116.313,1.24645
1898,116.352,1.24651
1898,116.352,1.24651
1898.2,116.362,1.24653
1898.2,116.362,1.24653
1899,116.4,1.2466
1899,116.4,1.2466
1899.2,116.41,1.24661
1899.2,116.41,1.24661
1900,116.449,1.24668
1900,116.449,1.24668
1900.2,116.458,1.2467
1900.2,116.458,1.2467
1901,116.497,1.24677
1901,116.497,1.24677
1901.2,116.507,1.24678
1901.2,116.507,1.24678
1902,116.545,1.24685
1902,116.545,1.24685
1902.2,116.555,1.24687
1902.2,116.555,1.24687
1903,116.594,1.24694
1903,116.594,1.24694
1903.2,116.603,1.24695
1903.2,116.603,1.24695
1904,116.642,1.24702
1904,116.642,1.24702
1904.2,116.652,1.24704
1904.2,116.652,1.24704
1905,116.69,1.2471
1905,116.69,1.2471
1905.2,116.7,1.24712
1905.2,116.7,1.24712
1906,116.739,1.24719
1906,116.739,1.24719
1906.2,116.748,1.24721
1906.2,116.748,1.24721
1907,116.787,1.24727
1907,116.787,1.24727
1907.2,116.796,1.24729
1907.2,116.796,1.24729
1908,116.835,1.24736
1908,116.835,1.24736
1908.2,116.845,1.24738
1908.2,116.845,1.24738
1909,116.883,1.24744
1909,116.883,1.24744
1909.2,116.893,1.24746
1909.2,116.893,1.24746
1910,116.932,1.24753
1910,116.932,1.24753
1910.2,116.941,1.24754
1910.2,116.941,1.24754
1911,116.98,1.24761
1911,116.98,1.24761
1911.2,116.99,1.24763
1911.2,116.99,1.24763
1912,117.028,1.2477
1912,117.028,1.2477
1912.2,117.038,1.24771
1912.2,117.038,1.24771
1913,117.077,1.24778
1913,117.077,1.24778
1913.2,117.086,1.2478
1913.2,117.086,1.2478
1914,117.125,1.24787
1914,117.125,1.24787
1914.2,117.135,1.24788
1914.2,117.135,1.24788
1915,117.173,1.24795
1915,117.173,1.24795
1915.2,117.183,1.24797
1915.2,117.183,1.24797
1916,117.222,1.24803
1916,117.222,1.24803
1916.2,117.231,1.24805
1916.2,117.231,1.24805
1917,117.27,1.24812
1917,117.27,1.24812
1917.2,117.28,1.24814
1917.2,117.28,1.24814
1918,117.318,1.2482
1918,117.318,1.2482
1918.2,117.328,1.24822
1918.2,117.328,1.24822
1919,117.366,1.24829
1919,117.366,1.24829
1919.2,117.376,1.2483
1919.2,117.376,1.2483
1920,117.415,1.24837
1920,117.415,1.24837
1920,117.415,1.24837
1920,117.415,1.24837
1920.2,117.424,1.24839
1920.2,117.424,1.24839
1921,117.459,1.24845
1921,117.459,1.24845
1921.2,117.468,1.24846
1921.2,117.468,1.24846
1922,117.503,1.24852
1922,117.503,1.24852
1922.2,117.512,1.24853
1922.2,117.512,1.24853
1923,117.547,1.24859
1923,117.547,1.24859
1923.2,117.556,1.24861
1923.2,117.556,1.24861
1924,117.591,1.24866
1924,117.591,1.24866
1924.2,117.6,1.24868
1924.2,117.6,1.24868
1925,117.635,1.24874
1925,117.635,1.24874
1925.2,117.644,1.24875
1925.2,117.644,1.24875
1926,117.68,1.24881
1926,117.68,1.24881
1926.2,117.688,1.24882
1926.2,117.688,1.24882
1927,117.724,1.24888
1927,117.724,1.24888
1927.2,117.733,1.2489
1927.2,117.733,1.2489
1928,117.768,1.24896
1928,117.768,1.24896
1928.2,117.777,1.24897
1928.2,117.777,1.24897
1929,117.812,1.24903
1929,117.812,1.24903
1929.2,117.821,1.24904
1929.2,117.821,1.24904
1930,117.856,1.2491
1930,117.856,1.2491
1930.2,117.865,1.24912
1930.2,117.865,1.24912
1931,117.9,1.24918
1931,117.9,1.24918
1931.2,117.909,1.24919
1931.2,117.909,1.24919
1932,117.945,1.24925
1932,117.945,1.24925
1932.2,117.953,1.24926
1932.2,117.953,1.24926
1933,117.989,1.24932
1933,117.989,1.24932
1933.2,117.997,1.24934
1933.2,117.997,1.24934
1934,118.033,1.24939
1934,118.033,1.24939
1934.2,118.042,1.24941
1934.2,118.042,1.24941
1935,118.077,1.24947
1935,118.077,1.24947
1935.2,118.086,1.24948
1935.2,118.086,1.24948
1936,118.121,1.24954
1936,118.121,1.24954
1936.2,118.13,1.24956
1936.2,118.13,1.24956
1937,118.165,1.24961
1937,118.165,1.24961
1937.2,118.174,1.24963
1937.2,118.174,1.24963
1938,118.209,1.24969
1938,118.209,1.24969
1938.2,118.218,1.2497
1938.2,118.218,1.2497
1939,118.254,1.24976
1939,118.254,1.24976
1939.2,118.262,1.24977
1939.2,118.262,1.24977
1940,118.298,1.24983
1940,118.298,1.24983
1940.2,118.307,1.24985
1940.2,118.307,1.24985
1941,118.342,1.24991
1941,118.342,1.24991
1941.2,118.351,1.24992
1941.2,118.351,1.24992
1942,118.386,1.24998
1942,118.386,1.24998
1942.2,118.395,1.24999
1942.2,118.395,1.24999
1943,118.43,1.25005
1943,118.43,1.25005
1943.2,118.439,1.25007
1943.2,118.439,1.25007
1944,118.474,1.25012
1944,118.474,1.25012
1944.2,118.483,1.25014
1944.2,118.483,1.25014
1945,118.518,1.2502
1945,118.518,1.2502
1945.2,118.527,1.25021
1945.2,118.527,1.25021
1946,118.563,1.25027
1946,118.563,1.25027
1946.2,118.571,1.25029
1946.2,118.571,1.25029
1947,118.607,1.25034
1947,118.607,1.25034
1947.2,118.616,1.25036
1947.2,118.616,1.25036
1948,118.651,1.25042
1948,118.651,1.25042
1948.2,118.66,1.25043
1948.2,118.66,1.25043
1949,118.695,1.25049
1949,118.695,1.25049
1949.2,118.704,1.2505
1949.2,118.704,1.2505
1950,118.739,1.25056
1950,118.739,1.25056
1950.2,118.748,1.25058
1950.2,118.748,1.25058
1951,118.783,1.25064
1951,118.783,1.25064
1951.2,118.792,1.25065
1951.2,118.792,1.25065
1952,118.827,1.25071
1952,118.827,1.25071
1952.2,118.836,1.25072
1952.2,118.836,1.25072
1953,118.872,1.25078
1953,118.872,1.25078
1953.2,118.88,1.2508
1953.2,118.88,1.2508
1954,118.916,1.25086
1954,118.916,1.25086
1954.2,118.925,1.25087
1954.2,118.925,1.25087
1955,118.96,1.25093
1955,118.96,1.25093
1955.2,118.969,1.25094
1955.2,118.969,1.25094
1956,119.004,1.251
1956,119.004,1.251
1956.2,119.013,1.25102
1956.2,119.013,1.25102
1957,119.048,1.25107
1957,119.048,1.25107
1957.2,119.057,1.25109
1957.2,119.057,1.25109
1958,119.092,1.25115
1958,119.092,1.25115
1958.2,119.101,1.25116
1958.2,119.101,1.25116
1959,119.136,1.25122
1959,119.136,1.25122
1959.2,119.145,1.25124
1959.2,119.145,1.25124
1960,119.181,1.25129
1960,119.181,1.25129
1960.2,119.189,1.25131
1960.2,119.189,1.25131
1961,119.225,1.25137
1961,119.225,1.25137
1961.2,119.234,1.25138
1961.2,119.234,1.25138
1962,119.269,1.25144
1962,119.269,1.25144
1962.2,119.278,1.25145
1962.2,119.278,1.25145
1963,119.313,1.25151
1963,119.313,1.25151
1963.2,119.322,1.25153
1963.2,119.322,1.25153
1964,119.357,1.25159
1964,119.357,1.25159
1964.2,119.366,1.2516
1964.2,119.366,1.2516
1965,119.401,1.25166
1965,119.401,1.25166
1965.2,119.41,1.25167
1965.2,119.41,1.25167
1966,119.445,1.25173
1966,119.445,1.25173
1966.2,119.454,1.25175
1966.2,119.454,1.25175
1967,119.49,1.2518
1967,119.49,1.2518
1967.2,119.498,1.25182
1967.2,119.498,1.25182
1968,119.534,1.25188
1968,119.534,1.25188
1968.2,119.543,1.25189
1968.2,119.543,1.25189
1969,119.578,1.25195
1969,119.578,1.25195
1969.2,119.587,1.25197
1969.2,119.587,1.25197
1970,119.622,1.25202
1970,119.622,1.25202
1970.2,119.631,1.25204
1970.2,119.631,1.25204
1971,119.666,1.2521
1971,119.666,1.2521
1971.2,119.675,1.25211
1971.2,119.675,1.25211
1972,119.71,1.25217
1972,119.71,1.25217
1972.2,119.719,1.25218
1972.2,119.719,1.25218
1973,119.755,1.25224
1973,119.755,1.25224
1973.2,119.763,1.25226
1973.2,119.763,1.25226
1974,119.799,1.25232
1974,119.799,1.25232
1974.2,119.807,1.25233
1974.2,119.807,1.25233
1975,119.843,1.25239
1975,119.843,1.25239
1975.2,119.852,1.2524
1975.2,119.852,1.2524
1976,119.887,1.25246
1976,119.887,1.25246
1976.2,119.896,1.25248
1976.2,119.896,1.25248
1977,119.931,1.25254
1977,119.931,1.25254
1977.2,119.94,1.25255
1977.2,119.94,1.25255
1978,119.975,1.25261
1978,119.975,1.25261
1978.2,119.984,1.25262
1978.2,119.984,1.25262
1979,120.019,1.25268
1979,120.019,1.25268
1979.2,120.028,1.2527
1979.2,120.028,1.2527
1980,120.064,1.25275
1980,120.064,1.25275
1980.2,120.072,1.25277
1980.2,120.072,1.25277
1981,120.108,1.25283
1981,120.108,1.25283
1981.2,120.117,1.25284
1981.2,120.117,1.25284
1982,120.152,1.2529
1982,120.152,1.2529
1982.2,120.161,1.25292
1982.2,120.161,1.25292
1983,120.196,1.25297
1983,120.196,1.25297
1983.2,120.205,1.25299
1983.2,120.205,1.25299
1984,120.24,1.25305
1984,120.24,1.25305
1984.2,120.249,1.25306
1984.2,120.249,1.25306
1985,120.284,1.25312
1985,120.284,1.25312
1985.2,120.293,1.25313
1985.2,120.293,1.25313
1986,120.328,1.25319
1986,120.328,1.25319
1986.2,120.337,1.25321
1986.2,120.337,1.25321
1987,120.373,1.25327
1987,120.373,1.25327
1987.2,120.381,1.25328
1987.2,120.381,1.25328
1988,120.417,1.25334
1988,120.417,1.25334
1988.2,120.426,1.25335
1988.2,120.426,1.25335
1989,120.461,1.25341
1989,120.461,1.25341
1989.2,120.47,1.25343
1989.2,120.47,1.25343
1990,120.505,1.25348
1990,120.505,1.25348
1990.2,120.514,1.2535
1990.2,120.514,1.2535
1991,120.549,1.25356
1991,120.549,1.25356
1991.2,120.558,1.25357
1991.2,120.558,1.25357
1992,120.593,1.25363
1992,120.593,1.25363
1992.2,120.602,1.25365
1992.2,120.602,1.25365
1993,120.637,1.2537
1993,120.637,1.2537
1993.2,120.646,1.25372
1993.2,120.646,1.25372
1994,120.682,1.25378
1994,120.682,1.25378
1994.2,120.69,1.25379
1994.2,120.69,1.25379
1995,120.726,1.25385
1995,120.726,1.25385
1995.2,120.735,1.25386
1995.2,120.735,1.25386
1996,120.77,1.25392
1996,120.77,1.25392
1996.2,120.779,1.25394
1996.2,120.779,1.25394
1997,120.814,1.254
1997,120.814,1.254
1997.2,120.823,1.25401
1997.2,120.823,1.25401
1998,120.858,1.25407
1998,120.858,1.25407
1998.2,120.867,1.25408
1998.2,120.867,1.25408
1999,120.902,1.25414
1999,120.902,1.25414
1999.2,120.911,1.25416
1999.2,120.911,1.25416
2000,120.946,1.25422
2000,120.946,1.25422
2000.2,120.955,1.25423
2000.2,120.955,1.25423
2001,120.991,1.25429
2001,120.991,1.25429
2001.2,120.999,1.2543
2001.2,120.999,1.2543
2002,121.035,1.25436
2002,121.035,1.25436
2002.2,121.044,1.25438
2002.2,121.044,1.25438
2003,121.079,1.25443
2003,121.079,1.25443
2003.2,121.088,1.25445
2003.2,121.088,1.25445
2004,121.123,1.25451
2004,121.123,1.25451
2004.2,121.132,1.25452
2004.2,121.132,1.25452
2005,121.167,1.25458
2005,121.167,1.25458
2005.2,121.176,1.2546
2005.2,121.176,1.2546
2006,121.211,1.25465
2006,121.211,1.25465
2006.2,121.22,1.25467
2006.2,121.22,1.25467
2007,121.255,1.25473
2007,121.255,1.25473
2007.2,121.264,1.25474
2007.2,121.264,1.25474
2008,121.3,1.2548
2008,121.3,1.2548
2008.2,121.308,1.25481
2008.2,121.308,1.25481
2009,121.344,1.25487
2009,121.344,1.25487
2009.2,121.353,1.25489
2009.2,121.353,1.25489
2010,121.388,1.25495
2010,121.388,1.25495
2010.2,121.397,1.25496
2010.2,121.397,1.25496
2011,121.432,1.25502
2011,121.432,1.25502
2011.2,121.441,1.25503
2011.2,121.441,1.25503
2012,121.476,1.25509
2012,121.476,1.25509
2012.2,121.485,1.25511
2012.2,121.485,1.25511
2013,121.52,1.25516
2013,121.52,1.25516
2013.2,121.529,1.25518
2013.2,121.529,1.25518
2014,121.565,1.25524
2014,121.565,1.25524
2014.2,121.573,1.25525
2014.2,121.573,1.25525
2015,121.609,1.25531
2015,121.609,1.25531
2015.2,121.617,1.25533
2015.2,121.617,1.25533
2016,121.653,1.25538
2016,121.653,1.25538
2016.2,121.662,1.2554
2016.2,121.662,1.2554
2017,121.697,1.25546
2017,121.697,1.25546
2017.2,121.706,1.25547
2017.2,121.706,1.25547
2018,121.741,1.25553
2018,121.741,1.25553
2018.2,121.75,1.25554
2018.2,121.75,1.25554
2019,121.785,1.2556
2019,121.785,1.2556
2019.2,121.794,1.25562
2019.2,121.794,1.25562
2020,121.829,1.25568
2020,121.829,1.25568
2020.2,121.838,1.25569
2020.2,121.838,1.25569
2021,121.874,1.25575
2021,121.874,1.25575
2021.2,121.882,1.25576
2021.2,121.882,1.25576
2022,121.918,1.25582
2022,121.918,1.25582
2022.2,121.927,1.25584
2022.2,121.927,1.25584
2023,121.962,1.2559
2023,121.962,1.2559
2023.2,121.971,1.25591
2023.2,121.971,1.25591
2024,122.006,1.25597
2024,122.006,1.25597
2024.2,122.015,1.25598
2024.2,122.015,1.25598
2025,122.05,1.25604
2025,122.05,1.25604
2025.2,122.059,1.25606
2025.2,122.059,1.25606
2026,122.094,1.25611
2026,122.094,1.25611
2026.2,122.103,1.25613
2026.2,122.103,1.25613
2027,122.138,1.25619
2027,122.138,1.25619
2027.2,122.147,1.2562
2027.2,122.147,1.2562
2028,122.183,1.25626
2028,122.183,1.25626
2028.2,122.191,1.25628
2028.2,122.191,1.25628
2029,122.227,1.25633
2029,122.227,1.25633
2029.2,122.236,1.25635
2029.2,122.236,1.25635
2030,122.271,1.25641
2030,122.271,1.25641
2030.2,122.28,1.25642
2030.2,122.28,1.25642
2031,122.315,1.25648
2031,122.315,1.25648
2031.2,122.324,1.25649
2031.2,122.324,1.25649
2032,122.359,1.25655
2032,122.359,1.25655
2032.2,122.368,1.25657
2032.2,122.368,1.25657
2033,122.403,1.25663
2033,122.403,1.25663
2033.2,122.412,1.25664
2033.2,122.412,1.25664
2034,122.447,1.2567
2034,122.447,1.2567
2034.2,122.456,1.25671
2034.2,122.456,1.25671
2035,122.492,1.25677
2035,122.492,1.25677
2035.2,122.5,1.25679
2035.2,122.5,1.25679
2036,122.536,1.25684
2036,122.536,1.25684
2036.2,122.545,1.25686
2036.2,122.545,1.25686
2037,122.58,1.25692
2037,122.58,1.25692
2037.2,122.589,1.25693
2037.2,122.589,1.25693
2038,122.624,1.25699
2038,122.624,1.25699
2038.2,122.633,1.25701
2038.2,122.633,1.25701
2039,122.668,1.25706
2039,122.668,1.25706
2039.2,122.677,1.25708
2039.2,122.677,1.25708
2040,122.712,1.25714
2040,122.712,1.25714
2040.2,122.721,1.25715
2040.2,122.721,1.25715
2041,122.756,1.25721
2041,122.756,1.25721
2041.2,122.765,1.25722
2041.2,122.765,1.25722
2042,122.801,1.25728
2042,122.801,1.25728
2042.2,122.809,1.2573
2042.2,122.809,1.2573
2043,122.845,1.25736
2043,122.845,1.25736
2043.2,122.854,1.25737
2043.2,122.854,1.25737
2044,122.889,1.25743
2044,122.889,1.25743
2044.2,122.898,1.25744
2044.2,122.898,1.25744
2045,122.933,1.2575
2045,122.933,1.2575
2045.2,122.942,1.25752
2045.2,122.942,1.25752
2046,122.977,1.25758
2046,122.977,1.25758
2046.2,122.986,1.25759
2046.2,122.986,1.25759
2047,123.021,1.25765
2047,123.021,1.25765
2047.2,123.03,1.25766
2047.2,123.03,1.25766
2048,123.065,1.25772
2048,123.065,1.25772
2048.2,123.074,1.25774
2048.2,123.074,1.25774
2049,123.11,1.25779
2049,123.11,1.25779
2049.2,123.118,1.25781
2049.2,123.118,1.25781
2050,123.154,1.25787
2050,123.154,1.25787
2050.2,123.163,1.25788
2050.2,123.163,1.25788
2051,123.198,1.25794
2051,123.198,1.25794
2051.2,123.207,1.25796
2051.2,123.207,1.25796
2052,123.242,1.25801
2052,123.242,1.25801
2052.2,123.251,1.25803
2052.2,123.251,1.25803
2053,123.286,1.25809
2053,123.286,1.25809
2053.2,123.295,1.2581
2053.2,123.295,1.2581
2054,123.33,1.25816
2054,123.33,1.25816
2054.2,123.339,1.25817
2054.2,123.339,1.25817
2055,123.375,1.25823
2055,123.375,1.25823
2055.2,123.383,1.25825
2055.2,123.383,1.25825
2056,123.419,1.25831
2056,123.419,1.25831
2056.2,123.427,1.25832
2056.2,123.427,1.25832
2057,123.463,1.25838
2057,123.463,1.25838
2057.2,123.472,1.25839
2057.2,123.472,1.25839
2058,123.507,1.25845
2058,123.507,1.25845
2058.2,123.516,1.25847
2058.2,123.516,1.25847
2059,123.551,1.25852
2059,123.551,1.25852
2059.2,123.56,1.25854
2059.2,123.56,1.25854
2060,123.595,1.2586
2060,123.595,1.2586
2060.2,123.604,1.25861
2060.2,123.604,1.25861
2061,123.639,1.25867
2061,123.639,1.25867
2061.2,123.648,1.25869
2061.2,123.648,1.25869
2062,123.684,1.25874
2062,123.684,1.25874
2062.2,123.692,1.25876
2062.2,123.692,1.25876
2063,123.728,1.25882
2063,123.728,1.25882
2063.2,123.737,1.25883
2063.2,123.737,1.25883
2064,123.772,1.25889
2064,123.772,1.25889
2064.2,123.781,1.2589
2064.2,123.781,1.2589
2065,123.816,1.25896
2065,123.816,1.25896
2065.2,123.825,1.25898
2065.2,123.825,1.25898
2066,123.86,1.25904
2066,123.86,1.25904
2066.2,123.869,1.25905
2066.2,123.869,1.25905
2067,123.904,1.25911
2067,123.904,1.25911
2067.2,123.913,1.25912
2067.2,123.913,1.25912
2068,123.948,1.25918
2068,123.948,1.25918
2068.2,123.957,1.2592
2068.2,123.957,1.2592
2069,123.993,1.25926
2069,123.993,1.25926
2069.2,124.001,1.25927
2069.2,124.001,1.25927
2070,124.037,1.25933
2070,124.037,1.25933
2070.2,124.046,1.25934
2070.2,124.046,1.25934
2071,124.081,1.2594
2071,124.081,1.2594
2071.2,124.09,1.25942
2071.2,124.09,1.25942
2072,124.125,1.25947
2072,124.125,1.25947
2072.2,124.134,1.25949
2072.2,124.134,1.25949
2073,124.169,1.25955
2073,124.169,1.25955
2073.2,124.178,1.25956
2073.2,124.178,1.25956
2074,124.213,1.25962
2074,124.213,1.25962
2074.2,124.222,1.25964
2074.2,124.222,1.25964
2075,124.257,1.25969
2075,124.257,1.25969
2075.2,124.266,1.25971
2075.2,124.266,1.25971
2076,124.302,1.25977
2076,124.302,1.25977
2076.2,124.31,1.25978
2076.2,124.31,1.25978
2077,124.346,1.25984
2077,124.346,1.25984
2077.2,124.355,1.25985
2077.2,124.355,1.25985
2078,124.39,1.25991
2078,124.39,1.25991
2078.2,124.399,1.25993
2078.2,124.399,1.25993
2079,124.434,1.25999
2079,124.434,1.25999
2079.2,124.443,1.26
2079.2,124.443,1.26
2080,124.478,1.26006
2080,124.478,1.26006
2080.2,124.487,1.26007
2080.2,124.487,1.26007
2081,124.522,1.26013
2081,124.522,1.26013
2081.2,124.531,1.26015
2081.2,124.531,1.26015
2082,124.566,1.2602
2082,124.566,1.2602
2082.2,124.575,1.26022
2082.2,124.575,1.26022
2083,124.611,1.26028
2083,124.611,1.26028
2083.2,124.619,1.26029
2083.2,124.619,1.26029
2084,124.655,1.26035
2084,124.655,1.26035
2084.2,124.664,1.26037
2084.2,124.664,1.26037
2085,124.699,1.26042
2085,124.699,1.26042
2085.2,124.708,1.26044
2085.2,124.708,1.26044
2086,124.743,1.2605
2086,124.743,1.2605
2086.2,124.752,1.26051
2086.2,124.752,1.26051
2087,124.787,1.26057
2087,124.787,1.26057
2087.2,124.796,1.26058
2087.2,124.796,1.26058
2088,124.831,1.26064
2088,124.831,1.26064
2088.2,124.84,1.26066
2088.2,124.84,1.26066
2089,124.875,1.26072
2089,124.875,1.26072
2089.2,124.884,1.26073
2089.2,124.884,1.26073
2090,124.92,1.26079
2090,124.92,1.26079
2090.2,124.928,1.2608
2090.2,124.928,1.2608
2091,124.964,1.26086
2091,124.964,1.26086
2091.2,124.973,1.26088
2091.2,124.973,1.26088
2092,125.008,1.26094
2092,125.008,1.26094
2092.2,125.017,1.26095
2092.2,125.017,1.26095
2093,125.052,1.26101
2093,125.052,1.26101
2093.2,125.061,1.26102
2093.2,125.061,1.26102
2094,125.096,1.26108
2094,125.096,1.26108
2094.2,125.105,1.2611
2094.2,125.105,1.2611
2095,125.14,1.26115
2095,125.14,1.26115
2095.2,125.149,1.26117
2095.2,125.149,1.26117
2096,125.185,1.26123
2096,125.185,1.26123
2096.2,125.193,1.26124
2096.2,125.193,1.26124
2097,125.229,1.2613
2097,125.229,1.2613
2097.2,125.237,1.26131
2097.2,125.237,1.26131
2098,125.273,1.26137
2098,125.273,1.26137
2098.2,125.282,1.26139
2098.2,125.282,1.26139
2099,125.317,1.26145
2099,125.317,1.26145
2099.2,125.326,1.26146
2099.2,125.326,1.26146
2100,125.361,1.26152
2100,125.361,1.26152
2100.2,125.37,1.26153
2100.2,125.37,1.26153
2101,125.405,1.26159
2101,125.405,1.26159
2101.2,125.414,1.26161
2101.2,125.414,1.26161
2102,125.449,1.26167
2102,125.449,1.26167
2102.2,125.458,1.26168
2102.2,125.458,1.26168
2103,125.494,1.26174
2103,125.494,1.26174
2103.2,125.502,1.26175
2103.2,125.502,1.26175
2104,125.538,1.26181
2104,125.538,1.26181
2104.2,125.547,1.26183
2104.2,125.547,1.26183
2105,125.582,1.26188
2105,125.582,1.26188
2105.2,125.591,1.2619
2105.2,125.591,1.2619
2106,125.626,1.26196
2106,125.626,1.26196
2106.2,125.635,1.26197
2106.2,125.635,1.26197
2107,125.67,1.26203
2107,125.67,1.26203
2107.2,125.679,1.26205
2107.2,125.679,1.26205
2108,125.714,1.2621
2108,125.714,1.2621
2108.2,125.723,1.26212
2108.2,125.723,1.26212
2109,125.758,1.26218
2109,125.758,1.26218
2109.2,125.767,1.26219
2109.2,125.767,1.26219
2110,125.803,1.26225
2110,125.803,1.26225
2110.2,125.811,1.26226
2110.2,125.811,1.26226
2111,125.847,1.26232
2111,125.847,1.26232
2111.2,125.856,1.26234
2111.2,125.856,1.26234
2112,125.891,1.2624
2112,125.891,1.2624
2112.2,125.9,1.26241
2112.2,125.9,1.26241
2113,125.935,1.26247
2113,125.935,1.26247
2113.2,125.944,1.26248
2113.2,125.944,1.26248
2114,125.979,1.26254
2114,125.979,1.26254
2114.2,125.988,1.26256
2114.2,125.988,1.26256
2115,126.023,1.26262
2115,126.023,1.26262
2115.2,126.032,1.26263
2115.2,126.032,1.26263
2116,126.067,1.26269
2116,126.067,1.26269
2116.2,126.076,1.2627
2116.2,126.076,1.2627
2117,126.112,1.26276
2117,126.112,1.26276
2117.2,126.12,1.26278
2117.2,126.12,1.26278
2118,126.156,1.26283
2118,126.156,1.26283
2118.2,126.165,1.26285
2118.2,126.165,1.26285
2119,126.2,1.26291
2119,126.2,1.26291
2119.2,126.209,1.26292
2119.2,126.209,1.26292
2120,126.244,1.26298
2120,126.244,1.26298
2120.2,126.253,1.26299
2120.2,126.253,1.26299
2121,126.288,1.26305
2121,126.288,1.26305
2121.2,126.297,1.26307
2121.2,126.297,1.26307
2122,126.332,1.26313
2122,126.332,1.26313
2122.2,126.341,1.26314
2122.2,126.341,1.26314
2123,126.376,1.2632
2123,126.376,1.2632
2123.2,126.385,1.26321
2123.2,126.385,1.26321
2124,126.421,1.26327
2124,126.421,1.26327
2124.2,126.429,1.26329
2124.2,126.429,1.26329
2125,126.465,1.26335
2125,126.465,1.26335
2125.2,126.474,1.26336
2125.2,126.474,1.26336
2126,126.509,1.26342
2126,126.509,1.26342
2126.2,126.518,1.26343
2126.2,126.518,1.26343
2127,126.553,1.26349
2127,126.553,1.26349
2127.2,126.562,1.26351
2127.2,126.562,1.26351
2128,126.597,1.26356
2128,126.597,1.26356
2128.2,126.606,1.26358
2128.2,126.606,1.26358
2129,126.641,1.26364
2129,126.641,1.26364
2129.2,126.65,1.26365
2129.2,126.65,1.26365
2130,126.685,1.26371
2130,126.685,1.26371
2130.2,126.694,1.26373
2130.2,126.694,1.26373
2131,126.73,1.26378
2131,126.73,1.26378
