time,T_gasIn.T,T_gasOut.T,T_waterIn.T,T_waterOut.T
1989.2,1.25343,1.25343,1.25343,1.25343
1989.2,1.25343,1.25343,1.25343,1.25343
1990,1.25348,1.25348,1.25348,1.25348
1990,1.25348,1.25348,1.25348,1.25348
1990.2,1.2535,1.2535,1.2535,1.2535
1990.2,1.2535,1.2535,1.2535,1.2535
1991,1.25356,1.25356,1.25356,1.25356
1991,1.25356,1.25356,1.25356,1.25356
1991.2,1.25357,1.25357,1.25357,1.25357
1991.2,1.25357,1.25357,1.25357,1.25357
1992,1.25363,1.25363,1.25363,1.25363
1992,1.25363,1.25363,1.25363,1.25363
1992.2,1.25365,1.25365,1.25365,1.25365
1992.2,1.25365,1.25365,1.25365,1.25365
1993,1.2537,1.2537,1.2537,1.2537
1993,1.2537,1.2537,1.2537,1.2537
1993.2,1.25372,1.25372,1.25372,1.25372
1993.2,1.25372,1.25372,1.25372,1.25372
1994,1.25378,1.25378,1.25378,1.25378
1994,1.25378,1.25378,1.25378,1.25378
1994.2,1.25379,1.25379,1.25379,1.25379
1994.2,1.25379,1.25379,1.25379,1.25379
1995,1.25385,1.25385,1.25385,1.25385
1995,1.25385,1.25385,1.25385,1.25385
1995.2,1.25386,1.25386,1.25386,1.25386
1995.2,1.25386,1.25386,1.25386,1.25386
1996,1.25392,1.25392,1.25392,1.25392
1996,1.25392,1.25392,1.25392,1.25392
1996.2,1.25394,1.25394,1.25394,1.25394
1996.2,1.25394,1.25394,1.25394,1.25394
1997,1.254,1.254,1.254,1.254
1997,1.254,1.254,1.254,1.254
1997.2,1.25401,1.25401,1.25401,1.25401
1997.2,1.25401,1.25401,1.25401,1.25401
1998,1.25407,1.25407,1.25407,1.25407
1998,1.25407,1.25407,1.25407,1.25407
1998.2,1.25408,1.25408,1.25408,1.25408
1998.2,1.25408,1.25408,1.25408,1.25408
1999,1.25414,1.25414,1.25414,1.25414
1999,1.25414,1.25414,1.25414,1.25414
1999.2,1.25416,1.25416,1.25416,1.25416
1999.2,1.25416,1.25416,1.25416,1.25416
2000,1.25422,1.25422,1.25422,1.25422
2000,1.25422,1.25422,1.25422,1.25422
2000.2,1.25423,1.25423,1.25423,1.25423
2000.2,1.25423,1.25423,1.25423,1.25423
2001,1.25429,1.25429,1.25429,1.25429
2001,1.25429,1.25429,1.25429,1.25429
2001.2,1.2543,1.2543,1.2543,1.2543
2001.2,1.2543,1.2543,1.2543,1.2543
2002,1.25436,1.25436,1.25436,1.25436
2002,1.25436,1.25436,1.25436,1.25436
2002.2,1.25438,1.25438,1.25438,1.25438
2002.2,1.25438,1.25438,1.25438,1.25438
2003,1.25443,1.25443,1.25443,1.25443
2003,1.25443,1.25443,1.25443,1.25443
2003.2,1.25445,1.25445,1.25445,1.25445
2003.2,1.25445,1.25445,1.25445,1.25445
2004,1.25451,1.25451,1.25451,1.25451
2004,1.25451,1.25451,1.25451,1.25451
2004.2,1.25452,1.25452,1.25452,1.25452
2004.2,1.25452,1.25452,1.25452,1.25452
2005,1.25458,1.25458,1.25458,1.25458
2005,1.25458,1.25458,1.25458,1.25458
2005.2,1.2546,1.2546,1.2546,1.2546
2005.2,1.2546,1.2546,1.2546,1.2546
2006,1.25465,1.25465,1.25465,1.25465
2006,1.25465,1.25465,1.25465,1.25465
2006.2,1.25467,1.25467,1.25467,1.25467
2006.2,1.25467,1.25467,1.25467,1.25467
2007,1.25473,1.25473,1.25473,1.25473
2007,1.25473,1.25473,1.25473,1.25473
2007.2,1.25474,1.25474,1.25474,1.25474
2007.2,1.25474,1.25474,1.25474,1.25474
2008,1.2548,1.2548,1.2548,1.2548
2008,1.2548,1.2548,1.2548,1.2548
2008.2,1.25481,1.25481,1.25481,1.25481
2008.2,1.25481,1.25481,1.25481,1.25481
2009,1.25487,1.25487,1.25487,1.25487
2009,1.25487,1.25487,1.25487,1.25487
2009.2,1.25489,1.25489,1.25489,1.25489
2009.2,1.25489,1.25489,1.25489,1.25489
2010,1.25495,1.25495,1.25495,1.25495
2010,1.25495,1.25495,1.25495,1.25495
2010.2,1.25496,1.25496,1.25496,1.25496
2010.2,1.25496,1.25496,1.25496,1.25496
2011,1.25502,1.25502,1.25502,1.25502
2011,1.25502,1.25502,1.25502,1.25502
2011.2,1.25503,1.25503,1.25503,1.25503
2011.2,1.25503,1.25503,1.25503,1.25503
2012,1.25509,1.25509,1.25509,1.25509
2012,1.25509,1.25509,1.25509,1.25509
2012.2,1.25511,1.25511,1.25511,1.25511
2012.2,1.25511,1.25511,1.25511,1.25511
2013,1.25516,1.25516,1.25516,1.25516
2013,1.25516,1.25516,1.25516,1.25516
2013.2,1.25518,1.25518,1.25518,1.25518
2013.2,1.25518,1.25518,1.25518,1.25518
2014,1.25524,1.25524,1.25524,1.25524
2014,1.25524,1.25524,1.25524,1.25524
2014.2,1.25525,1.25525,1.25525,1.25525
2014.2,1.25525,1.25525,1.25525,1.25525
2015,1.25531,1.25531,1.25531,1.25531
2015,1.25531,1.25531,1.25531,1.25531
2015.2,1.25533,1.25533,1.25533,1.25533
2015.2,1.25533,1.25533,1.25533,1.25533
2016,1.25538,1.25538,1.25538,1.25538
2016,1.25538,1.25538,1.25538,1.25538
2016.2,1.2554,1.2554,1.2554,1.2554
2016.2,1.2554,1.2554,1.2554,1.2554
2017,1.25546,1.25546,1.25546,1.25546
2017,1.25546,1.25546,1.25546,1.25546
2017.2,1.25547,1.25547,1.25547,1.25547
2017.2,1.25547,1.25547,1.25547,1.25547
2018,1.25553,1.25553,1.25553,1.25553
2018,1.25553,1.25553,1.25553,1.25553
2018.2,1.25554,1.25554,1.25554,1.25554
2018.2,1.25554,1.25554,1.25554,1.25554
2019,1.2556,1.2556,1.2556,1.2556
2019,1.2556,1.2556,1.2556,1.2556
2019.2,1.25562,1.25562,1.25562,1.25562
2019.2,1.25562,1.25562,1.25562,1.25562
2020,1.25568,1.25568,1.25568,1.25568
2020,1.25568,1.25568,1.25568,1.25568
2020.2,1.25569,1.25569,1.25569,1.25569
2020.2,1.25569,1.25569,1.25569,1.25569
2021,1.25575,1.25575,1.25575,1.25575
2021,1.25575,1.25575,1.25575,1.25575
2021.2,1.25576,1.25576,1.25576,1.25576
2021.2,1.25576,1.25576,1.25576,1.25576
2022,1.25582,1.25582,1.25582,1.25582
2022,1.25582,1.25582,1.25582,1.25582
2022.2,1.25584,1.25584,1.25584,1.25584
2022.2,1.25584,1.25584,1.25584,1.25584
2023,1.2559,1.2559,1.2559,1.2559
2023,1.2559,1.2559,1.2559,1.2559
2023.2,1.25591,1.25591,1.25591,1.25591
2023.2,1.25591,1.25591,1.25591,1.25591
2024,1.25597,1.25597,1.25597,1.25597
2024,1.25597,1.25597,1.25597,1.25597
2024.2,1.25598,1.25598,1.25598,1.25598
2024.2,1.25598,1.25598,1.25598,1.25598
2025,1.25604,1.25604,1.25604,1.25604
2025,1.25604,1.25604,1.25604,1.25604
2025.2,1.25606,1.25606,1.25606,1.25606
2025.2,1.25606,1.25606,1.25606,1.25606
2026,1.25611,1.25611,1.25611,1.25611
2026,1.25611,1.25611,1.25611,1.25611
2026.2,1.25613,1.25613,1.25613,1.25613
2026.2,1.25613,1.25613,1.25613,1.25613
2027,1.25619,1.25619,1.25619,1.25619
2027,1.25619,1.25619,1.25619,1.25619
2027.2,1.2562,1.2562,1.2562,1.2562
2027.2,1.2562,1.2562,1.2562,1.2562
2028,1.25626,1.25626,1.25626,1.25626
2028,1.25626,1.25626,1.25626,1.25626
2028.2,1.25628,1.25628,1.25628,1.25628
2028.2,1.25628,1.25628,1.25628,1.25628
2029,1.25633,1.25633,1.25633,1.25633
2029,1.25633,1.25633,1.25633,1.25633
2029.2,1.25635,1.25635,1.25635,1.25635
2029.2,1.25635,1.25635,1.25635,1.25635
2030,1.25641,1.25641,1.25641,1.25641
2030,1.25641,1.25641,1.25641,1.25641
2030.2,1.25642,1.25642,1.25642,1.25642
2030.2,1.25642,1.25642,1.25642,1.25642
2031,1.25648,1.25648,1.25648,1.25648
2031,1.25648,1.25648,1.25648,1.25648
2031.2,1.25649,1.25649,1.25649,1.25649
2031.2,1.25649,1.25649,1.25649,1.25649
2032,1.25655,1.25655,1.25655,1.25655
2032,1.25655,1.25655,1.25655,1.25655
2032.2,1.25657,1.25657,1.25657,1.25657
2032.2,1.25657,1.25657,1.25657,1.25657
2033,1.25663,1.25663,1.25663,1.25663
2033,1.25663,1.25663,1.25663,1.25663
2033.2,1.25664,1.25664,1.25664,1.25664
2033.2,1.25664,1.25664,1.25664,1.25664
2034,1.2567,1.2567,1.2567,1.2567
2034,1.2567,1.2567,1.2567,1.2567
2034.2,1.25671,1.25671,1.25671,1.25671
2034.2,1.25671,1.25671,1.25671,1.25671
2035,1.25677,1.25677,1.25677,1.25677
2035,1.25677,1.25677,1.25677,1.25677
2035.2,1.25679,1.25679,1.25679,1.25679
2035.2,1.25679,1.25679,1.25679,1.25679
2036,1.25684,1.25684,1.25684,1.25684
2036,1.25684,1.25684,1.25684,1.25684
2036.2,1.25686,1.25686,1.25686,1.25686
2036.2,1.25686,1.25686,1.25686,1.25686
2037,1.25692,1.25692,1.25692,1.25692
2037,1.25692,1.25692,1.25692,1.25692
2037.2,1.25693,1.25693,1.25693,1.25693
2037.2,1.25693,1.25693,1.25693,1.25693
2038,1.25699,1.25699,1.25699,1.25699
2038,1.25699,1.25699,1.25699,1.25699
2038.2,1.25701,1.25701,1.25701,1.25701
2038.2,1.25701,1.25701,1.25701,1.25701
2039,1.25706,1.25706,1.25706,1.25706
2039,1.25706,1.25706,1.25706,1.25706
2039.2,1.25708,1.25708,1.25708,1.25708
2039.2,1.25708,1.25708,1.25708,1.25708
2040,1.25714,1.25714,1.25714,1.25714
2040,1.25714,1.25714,1.25714,1.25714
2040.2,1.25715,1.25715,1.25715,1.25715
2040.2,1.25715,1.25715,1.25715,1.25715
2041,1.25721,1.25721,1.25721,1.25721
2041,1.25721,1.25721,1.25721,1.25721
2041.2,1.25722,1.25722,1.25722,1.25722
2041.2,1.25722,1.25722,1.25722,1.25722
2042,1.25728,1.25728,1.25728,1.25728
2042,1.25728,1.25728,1.25728,1.25728
2042.2,1.2573,1.2573,1.2573,1.2573
2042.2,1.2573,1.2573,1.2573,1.2573
2043,1.25736,1.25736,1.25736,1.25736
2043,1.25736,1.25736,1.25736,1.25736
2043.2,1.25737,1.25737,1.25737,1.25737
2043.2,1.25737,1.25737,1.25737,1.25737
2044,1.25743,1.25743,1.25743,1.25743
2044,1.25743,1.25743,1.25743,1.25743
2044.2,1.25744,1.25744,1.25744,1.25744
2044.2,1.25744,1.25744,1.25744,1.25744
2045,1.2575,1.2575,1.2575,1.2575
2045,1.2575,1.2575,1.2575,1.2575
2045.2,1.25752,1.25752,1.25752,1.25752
2045.2,1.25752,1.25752,1.25752,1.25752
2046,1.25758,1.25758,1.25758,1.25758
2046,1.25758,1.25758,1.25758,1.25758
2046.2,1.25759,1.25759,1.25759,1.25759
2046.2,1.25759,1.25759,1.25759,1.25759
2047,1.25765,1.25765,1.25765,1.25765
2047,1.25765,1.25765,1.25765,1.25765
2047.2,1.25766,1.25766,1.25766,1.25766
2047.2,1.25766,1.25766,1.25766,1.25766
2048,1.25772,1.25772,1.25772,1.25772
2048,1.25772,1.25772,1.25772,1.25772
2048.2,1.25774,1.25774,1.25774,1.25774
2048.2,1.25774,1.25774,1.25774,1.25774
2049,1.25779,1.25779,1.25779,1.25779
2049,1.25779,1.25779,1.25779,1.25779
2049.2,1.25781,1.25781,1.25781,1.25781
2049.2,1.25781,1.25781,1.25781,1.25781
2050,1.25787,1.25787,1.25787,1.25787
2050,1.25787,1.25787,1.25787,1.25787
2050.2,1.25788,1.25788,1.25788,1.25788
2050.2,1.25788,1.25788,1.25788,1.25788
2051,1.25794,1.25794,1.25794,1.25794
2051,1.25794,1.25794,1.25794,1.25794
2051.2,1.25796,1.25796,1.25796,1.25796
2051.2,1.25796,1.25796,1.25796,1.25796
2052,1.25801,1.25801,1.25801,1.25801
2052,1.25801,1.25801,1.25801,1.25801
2052.2,1.25803,1.25803,1.25803,1.25803
2052.2,1.25803,1.25803,1.25803,1.25803
2053,1.25809,1.25809,1.25809,1.25809
2053,1.25809,1.25809,1.25809,1.25809
2053.2,1.2581,1.2581,1.2581,1.2581
2053.2,1.2581,1.2581,1.2581,1.2581
2054,1.25816,1.25816,1.25816,1.25816
2054,1.25816,1.25816,1.25816,1.25816
2054.2,1.25817,1.25817,1.25817,1.25817
2054.2,1.25817,1.25817,1.25817,1.25817
2055,1.25823,1.25823,1.25823,1.25823
2055,1.25823,1.25823,1.25823,1.25823
2055.2,1.25825,1.25825,1.25825,1.25825
2055.2,1.25825,1.25825,1.25825,1.25825
2056,1.25831,1.25831,1.25831,1.25831
2056,1.25831,1.25831,1.25831,1.25831
2056.2,1.25832,1.25832,1.25832,1.25832
2056.2,1.25832,1.25832,1.25832,1.25832
2057,1.25838,1.25838,1.25838,1.25838
2057,1.25838,1.25838,1.25838,1.25838
2057.2,1.25839,1.25839,1.25839,1.25839
2057.2,1.25839,1.25839,1.25839,1.25839
2058,1.25845,1.25845,1.25845,1.25845
2058,1.25845,1.25845,1.25845,1.25845
2058.2,1.25847,1.25847,1.25847,1.25847
2058.2,1.25847,1.25847,1.25847,1.25847
2059,1.25852,1.25852,1.25852,1.25852
2059,1.25852,1.25852,1.25852,1.25852
2059.2,1.25854,1.25854,1.25854,1.25854
2059.2,1.25854,1.25854,1.25854,1.25854
2060,1.2586,1.2586,1.2586,1.2586
2060,1.2586,1.2586,1.2586,1.2586
2060.2,1.25861,1.25861,1.25861,1.25861
2060.2,1.25861,1.25861,1.25861,1.25861
2061,1.25867,1.25867,1.25867,1.25867
2061,1.25867,1.25867,1.25867,1.25867
2061.2,1.25869,1.25869,1.25869,1.25869
2061.2,1.25869,1.25869,1.25869,1.25869
2062,1.25874,1.25874,1.25874,1.25874
2062,1.25874,1.25874,1.25874,1.25874
2062.2,1.25876,1.25876,1.25876,1.25876
2062.2,1.25876,1.25876,1.25876,1.25876
2063,1.25882,1.25882,1.25882,1.25882
2063,1.25882,1.25882,1.25882,1.25882
2063.2,1.25883,1.25883,1.25883,1.25883
2063.2,1.25883,1.25883,1.25883,1.25883
2064,1.25889,1.25889,1.25889,1.25889
2064,1.25889,1.25889,1.25889,1.25889
2064.2,1.2589,1.2589,1.2589,1.2589
2064.2,1.2589,1.2589,1.2589,1.2589
2065,1.25896,1.25896,1.25896,1.25896
2065,1.25896,1.25896,1.25896,1.25896
2065.2,1.25898,1.25898,1.25898,1.25898
2065.2,1.25898,1.25898,1.25898,1.25898
2066,1.25904,1.25904,1.25904,1.25904
2066,1.25904,1.25904,1.25904,1.25904
2066.2,1.25905,1.25905,1.25905,1.25905
2066.2,1.25905,1.25905,1.25905,1.25905
2067,1.25911,1.25911,1.25911,1.25911
2067,1.25911,1.25911,1.25911,1.25911
2067.2,1.25912,1.25912,1.25912,1.25912
2067.2,1.25912,1.25912,1.25912,1.25912
2068,1.25918,1.25918,1.25918,1.25918
2068,1.25918,1.25918,1.25918,1.25918
2068.2,1.2592,1.2592,1.2592,1.2592
2068.2,1.2592,1.2592,1.2592,1.2592
2069,1.25926,1.25926,1.25926,1.25926
2069,1.25926,1.25926,1.25926,1.25926
2069.2,1.25927,1.25927,1.25927,1.25927
2069.2,1.25927,1.25927,1.25927,1.25927
2070,1.25933,1.25933,1.25933,1.25933
2070,1.25933,1.25933,1.25933,1.25933
2070.2,1.25934,1.25934,1.25934,1.25934
2070.2,1.25934,1.25934,1.25934,1.25934
2071,1.2594,1.2594,1.2594,1.2594
2071,1.2594,1.2594,1.2594,1.2594
2071.2,1.25942,1.25942,1.25942,1.25942
2071.2,1.25942,1.25942,1.25942,1.25942
2072,1.25947,1.25947,1.25947,1.25947
2072,1.25947,1.25947,1.25947,1.25947
2072.2,1.25949,1.25949,1.25949,1.25949
2072.2,1.25949,1.25949,1.25949,1.25949
2073,1.25955,1.25955,1.25955,1.25955
2073,1.25955,1.25955,1.25955,1.25955
2073.2,1.25956,1.25956,1.25956,1.25956
2073.2,1.25956,1.25956,1.25956,1.25956
2074,1.25962,1.25962,1.25962,1.25962
2074,1.25962,1.25962,1.25962,1.25962
2074.2,1.25964,1.25964,1.25964,1.25964
2074.2,1.25964,1.25964,1.25964,1.25964
2075,1.25969,1.25969,1.25969,1.25969
2075,1.25969,1.25969,1.25969,1.25969
2075.2,1.25971,1.25971,1.25971,1.25971
2075.2,1.25971,1.25971,1.25971,1.25971
2076,1.25977,1.25977,1.25977,1.25977
2076,1.25977,1.25977,1.25977,1.25977
2076.2,1.25978,1.25978,1.25978,1.25978
2076.2,1.25978,1.25978,1.25978,1.25978
2077,1.25984,1.25984,1.25984,1.25984
2077,1.25984,1.25984,1.25984,1.25984
2077.2,1.25985,1.25985,1.25985,1.25985
2077.2,1.25985,1.25985,1.25985,1.25985
2078,1.25991,1.25991,1.25991,1.25991
2078,1.25991,1.25991,1.25991,1.25991
2078.2,1.25993,1.25993,1.25993,1.25993
2078.2,1.25993,1.25993,1.25993,1.25993
2079,1.25999,1.25999,1.25999,1.25999
2079,1.25999,1.25999,1.25999,1.25999
2079.2,1.26,1.26,1.26,1.26
2079.2,1.26,1.26,1.26,1.26
2080,1.26006,1.26006,1.26006,1.26006
2080,1.26006,1.26006,1.26006,1.26006
2080.2,1.26007,1.26007,1.26007,1.26007
2080.2,1.26007,1.26007,1.26007,1.26007
2081,1.26013,1.26013,1.26013,1.26013
2081,1.26013,1.26013,1.26013,1.26013
2081.2,1.26015,1.26015,1.26015,1.26015
2081.2,1.26015,1.26015,1.26015,1.26015
2082,1.2602,1.2602,1.2602,1.2602
2082,1.2602,1.2602,1.2602,1.2602
2082.2,1.26022,1.26022,1.26022,1.26022
2082.2,1.26022,1.26022,1.26022,1.26022
2083,1.26028,1.26028,1.26028,1.26028
2083,1.26028,1.26028,1.26028,1.26028
2083.2,1.26029,1.26029,1.26029,1.26029
2083.2,1.26029,1.26029,1.26029,1.26029
2084,1.26035,1.26035,1.26035,1.26035
2084,1.26035,1.26035,1.26035,1.26035
2084.2,1.26037,1.26037,1.26037,1.26037
2084.2,1.26037,1.26037,1.26037,1.26037
2085,1.26042,1.26042,1.26042,1.26042
2085,1.26042,1.26042,1.26042,1.26042
2085.2,1.26044,1.26044,1.26044,1.26044
2085.2,1.26044,1.26044,1.26044,1.26044
2086,1.2605,1.2605,1.2605,1.2605
2086,1.2605,1.2605,1.2605,1.2605
2086.2,1.26051,1.26051,1.26051,1.26051
2086.2,1.26051,1.26051,1.26051,1.26051
2087,1.26057,1.26057,1.26057,1.26057
2087,1.26057,1.26057,1.26057,1.26057
2087.2,1.26058,1.26058,1.26058,1.26058
2087.2,1.26058,1.26058,1.26058,1.26058
2088,1.26064,1.26064,1.26064,1.26064
2088,1.26064,1.26064,1.26064,1.26064
2088.2,1.26066,1.26066,1.26066,1.26066
2088.2,1.26066,1.26066,1.26066,1.26066
2089,1.26072,1.26072,1.26072,1.26072
2089,1.26072,1.26072,1.26072,1.26072
2089.2,1.26073,1.26073,1.26073,1.26073
2089.2,1.26073,1.26073,1.26073,1.26073
2090,1.26079,1.26079,1.26079,1.26079
2090,1.26079,1.26079,1.26079,1.26079
2090.2,1.2608,1.2608,1.2608,1.2608
2090.2,1.2608,1.2608,1.2608,1.2608
2091,1.26086,1.26086,1.26086,1.26086
2091,1.26086,1.26086,1.26086,1.26086
2091.2,1.26088,1.26088,1.26088,1.26088
2091.2,1.26088,1.26088,1.26088,1.26088
2092,1.26094,1.26094,1.26094,1.26094
2092,1.26094,1.26094,1.26094,1.26094
2092.2,1.26095,1.26095,1.26095,1.26095
2092.2,1.26095,1.26095,1.26095,1.26095
2093,1.26101,1.26101,1.26101,1.26101
2093,1.26101,1.26101,1.26101,1.26101
2093.2,1.26102,1.26102,1.26102,1.26102
2093.2,1.26102,1.26102,1.26102,1.26102
2094,1.26108,1.26108,1.26108,1.26108
2094,1.26108,1.26108,1.26108,1.26108
2094.2,1.2611,1.2611,1.2611,1.2611
2094.2,1.2611,1.2611,1.2611,1.2611
2095,1.26115,1.26115,1.26115,1.26115
2095,1.26115,1.26115,1.26115,1.26115
2095.2,1.26117,1.26117,1.26117,1.26117
2095.2,1.26117,1.26117,1.26117,1.26117
2096,1.26123,1.26123,1.26123,1.26123
2096,1.26123,1.26123,1.26123,1.26123
2096.2,1.26124,1.26124,1.26124,1.26124
2096.2,1.26124,1.26124,1.26124,1.26124
2097,1.2613,1.2613,1.2613,1.2613
2097,1.2613,1.2613,1.2613,1.2613
2097.2,1.26131,1.26131,1.26131,1.26131
2097.2,1.26131,1.26131,1.26131,1.26131
2098,1.26137,1.26137,1.26137,1.26137
2098,1.26137,1.26137,1.26137,1.26137
2098.2,1.26139,1.26139,1.26139,1.26139
2098.2,1.26139,1.26139,1.26139,1.26139
2099,1.26145,1.26145,1.26145,1.26145
2099,1.26145,1.26145,1.26145,1.26145
2099.2,1.26146,1.26146,1.26146,1.26146
2099.2,1.26146,1.26146,1.26146,1.26146
2100,1.26152,1.26152,1.26152,1.26152
2100,1.26152,1.26152,1.26152,1.26152
2100.2,1.26153,1.26153,1.26153,1.26153
2100.2,1.26153,1.26153,1.26153,1.26153
2101,1.26159,1.26159,1.26159,1.26159
2101,1.26159,1.26159,1.26159,1.26159
2101.2,1.26161,1.26161,1.26161,1.26161
2101.2,1.26161,1.26161,1.26161,1.26161
2102,1.26167,1.26167,1.26167,1.26167
2102,1.26167,1.26167,1.26167,1.26167
2102.2,1.26168,1.26168,1.26168,1.26168
2102.2,1.26168,1.26168,1.26168,1.26168
2103,1.26174,1.26174,1.26174,1.26174
2103,1.26174,1.26174,1.26174,1.26174
2103.2,1.26175,1.26175,1.26175,1.26175
2103.2,1.26175,1.26175,1.26175,1.26175
2104,1.26181,1.26181,1.26181,1.26181
2104,1.26181,1.26181,1.26181,1.26181
2104.2,1.26183,1.26183,1.26183,1.26183
2104.2,1.26183,1.26183,1.26183,1.26183
2105,1.26188,1.26188,1.26188,1.26188
2105,1.26188,1.26188,1.26188,1.26188
2105.2,1.2619,1.2619,1.2619,1.2619
2105.2,1.2619,1.2619,1.2619,1.2619
2106,1.26196,1.26196,1.26196,1.26196
2106,1.26196,1.26196,1.26196,1.26196
2106.2,1.26197,1.26197,1.26197,1.26197
2106.2,1.26197,1.26197,1.26197,1.26197
2107,1.26203,1.26203,1.26203,1.26203
2107,1.26203,1.26203,1.26203,1.26203
2107.2,1.26205,1.26205,1.26205,1.26205
2107.2,1.26205,1.26205,1.26205,1.26205
2108,1.2621,1.2621,1.2621,1.2621
2108,1.2621,1.2621,1.2621,1.2621
2108.2,1.26212,1.26212,1.26212,1.26212
2108.2,1.26212,1.26212,1.26212,1.26212
2109,1.26218,1.26218,1.26218,1.26218
2109,1.26218,1.26218,1.26218,1.26218
2109.2,1.26219,1.26219,1.26219,1.26219
2109.2,1.26219,1.26219,1.26219,1.26219
2110,1.26225,1.26225,1.26225,1.26225
2110,1.26225,1.26225,1.26225,1.26225
2110.2,1.26226,1.26226,1.26226,1.26226
2110.2,1.26226,1.26226,1.26226,1.26226
2111,1.26232,1.26232,1.26232,1.26232
2111,1.26232,1.26232,1.26232,1.26232
2111.2,1.26234,1.26234,1.26234,1.26234
2111.2,1.26234,1.26234,1.26234,1.26234
2112,1.2624,1.2624,1.2624,1.2624
2112,1.2624,1.2624,1.2624,1.2624
2112.2,1.26241,1.26241,1.26241,1.26241
2112.2,1.26241,1.26241,1.26241,1.26241
2113,1.26247,1.26247,1.26247,1.26247
2113,1.26247,1.26247,1.26247,1.26247
2113.2,1.26248,1.26248,1.26248,1.26248
2113.2,1.26248,1.26248,1.26248,1.26248
2114,1.26254,1.26254,1.26254,1.26254
2114,1.26254,1.26254,1.26254,1.26254
2114.2,1.26256,1.26256,1.26256,1.26256
2114.2,1.26256,1.26256,1.26256,1.26256
2115,1.26262,1.26262,1.26262,1.26262
2115,1.26262,1.26262,1.26262,1.26262
2115.2,1.26263,1.26263,1.26263,1.26263
2115.2,1.26263,1.26263,1.26263,1.26263
2116,1.26269,1.26269,1.26269,1.26269
2116,1.26269,1.26269,1.26269,1.26269
2116.2,1.2627,1.2627,1.2627,1.2627
2116.2,1.2627,1.2627,1.2627,1.2627
2117,1.26276,1.26276,1.26276,1.26276
2117,1.26276,1.26276,1.26276,1.26276
2117.2,1.26278,1.26278,1.26278,1.26278
2117.2,1.26278,1.26278,1.26278,1.26278
2118,1.26283,1.26283,1.26283,1.26283
2118,1.26283,1.26283,1.26283,1.26283
2118.2,1.26285,1.26285,1.26285,1.26285
2118.2,1.26285,1.26285,1.26285,1.26285
2119,1.26291,1.26291,1.26291,1.26291
2119,1.26291,1.26291,1.26291,1.26291
2119.2,1.26292,1.26292,1.26292,1.26292
2119.2,1.26292,1.26292,1.26292,1.26292
2120,1.26298,1.26298,1.26298,1.26298
2120,1.26298,1.26298,1.26298,1.26298
2120.2,1.26299,1.26299,1.26299,1.26299
2120.2,1.26299,1.26299,1.26299,1.26299
2121,1.26305,1.26305,1.26305,1.26305
2121,1.26305,1.26305,1.26305,1.26305
2121.2,1.26307,1.26307,1.26307,1.26307
2121.2,1.26307,1.26307,1.26307,1.26307
2122,1.26313,1.26313,1.26313,1.26313
2122,1.26313,1.26313,1.26313,1.26313
2122.2,1.26314,1.26314,1.26314,1.26314
2122.2,1.26314,1.26314,1.26314,1.26314
2123,1.2632,1.2632,1.2632,1.2632
2123,1.2632,1.2632,1.2632,1.2632
2123.2,1.26321,1.26321,1.26321,1.26321
2123.2,1.26321,1.26321,1.26321,1.26321
2124,1.26327,1.26327,1.26327,1.26327
2124,1.26327,1.26327,1.26327,1.26327
2124.2,1.26329,1.26329,1.26329,1.26329
2124.2,1.26329,1.26329,1.26329,1.26329
2125,1.26335,1.26335,1.26335,1.26335
2125,1.26335,1.26335,1.26335,1.26335
2125.2,1.26336,1.26336,1.26336,1.26336
2125.2,1.26336,1.26336,1.26336,1.26336
2126,1.26342,1.26342,1.26342,1.26342
2126,1.26342,1.26342,1.26342,1.26342
2126.2,1.26343,1.26343,1.26343,1.26343
2126.2,1.26343,1.26343,1.26343,1.26343
2127,1.26349,1.26349,1.26349,1.26349
2127,1.26349,1.26349,1.26349,1.26349
2127.2,1.26351,1.26351,1.26351,1.26351
2127.2,1.26351,1.26351,1.26351,1.26351
2128,1.26356,1.26356,1.26356,1.26356
2128,1.26356,1.26356,1.26356,1.26356
2128.2,1.26358,1.26358,1.26358,1.26358
2128.2,1.26358,1.26358,1.26358,1.26358
2129,1.26364,1.26364,1.26364,1.26364
2129,1.26364,1.26364,1.26364,1.26364
2129.2,1.26365,1.26365,1.26365,1.26365
2129.2,1.26365,1.26365,1.26365,1.26365
2130,1.26371,1.26371,1.26371,1.26371
2130,1.26371,1.26371,1.26371,1.26371
2130.2,1.26373,1.26373,1.26373,1.26373
2130.2,1.26373,1.26373,1.26373,1.26373
2131,1.26378,1.26378,1.26378,1.26378
2131,1.26378,1.26378,1.26378,1.26378
2131.2,1.2638,1.2638,1.2638,1.2638
2131.2,1.2638,1.2638,1.2638,1.2638
2132,1.26386,1.26386,1.26386,1.26386
2132,1.26386,1.26386,1.26386,1.26386
2132.2,1.26387,1.26387,1.26387,1.26387
2132.2,1.26387,1.26387,1.26387,1.26387
2133,1.26393,1.26393,1.26393,1.26393
2133,1.26393,1.26393,1.26393,1.26393
2133.2,1.26394,1.26394,1.26394,1.26394
2133.2,1.26394,1.26394,1.26394,1.26394
2134,1.264,1.264,1.264,1.264
2134,1.264,1.264,1.264,1.264
2134.2,1.26402,1.26402,1.26402,1.26402
2134.2,1.26402,1.26402,1.26402,1.26402
